PU_Gap_Code,PU_Code,Gap_Code,HUC8_Basin_Name,CREP_Area,CRP_Area,NRCS_Area,CSP_Area,FDA_Area,IDNR_Area,NP_Area,All_Conservation_Area,Total_Area,Shape_Length,Shape_Area,CRP_Percent,CREP_Percent,NRCS_Percent,CSP_Percent,FDA_Percent,INDR_Percent,NP_Percent,Total_Conservation_Percent,size_class,C_Order,Link,DS_Order,DS_Link,US_L3NAME,NA_L2NAME,EPA_REGION
kasky2579,kasky,2579,Middle,0,564337.6702,0,0,0,0,0,564337.6702,1165580.479,6945.620347,1168168.175,0.484168773,0,0,0,0,0,0,0.484168773,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky258,kasky,258,Upper,0,26726.93939,0,637.2677838,0,0,0,27364.20717,3199951.452,10634.03166,3209792.789,0.008352295,0,0,1.99E-04,0,0,0,0.008551444,2,4,78,4,81,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2580,kasky,2580,Middle,0,0,0,0,0,0,0,0,2108281.862,8756.901007,2112553.935,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2581,kasky,2581,Lower,0,833.336952,0,0,0,0,0,833.336952,606017.5588,7183.720236,606808.9781,0.001375104,0,0,0,0,0,0,0.001375104,1,1,1,2,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2582,kasky,2582,Lower,0,0,0,0,41231.93086,0,0,41231.93086,9621486.958,19498.1549,9633177.945,0,0,0,0,0.004285401,0,0,0.004285401,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2583,kasky,2583,Lower,0,0,0,0,5077.683471,0,0,5077.683471,1756177.516,7847.549247,1758277.599,0,0,0,0,0.002891327,0,0,0.002891327,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2584,kasky,2584,Middle,0,699043.0979,0,0,0,0,0,699043.0979,6607754.843,16790.38838,6622732.456,0.105791319,0,0,0,0,0,0,0.105791319,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2585,kasky,2585,Lower,0,1661768.741,0,0,537731.0795,0,0,2199499.821,4561486.834,13038.49657,4566382.26,0.364304185,0,0,0,0.117885045,0,0,0.482189229,2,4,46,4,51,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2586,kasky,2586,Lower,0,304029.7761,0,0,0,0,0,304029.7761,2239309.741,9959.252453,2241664.21,0.135769416,0,0,0,0,0,0,0.135769416,1,2,5,4,51,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2587,kasky,2587,Shoal,0,2472658.091,0,0,57797.74529,0,0,2530455.836,732489.6992,5675.245449,733578.1173,3.375689915,0,0,0,0.078905881,0,0,3.454595797,2,5,77,6,293,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2588,kasky,2588,Shoal,0,2156945.359,0,0,0,0,0,2156945.359,1565086.118,7727.902726,1567375.197,1.378164008,0,0,0,0,0,0,1.378164008,2,5,216,6,293,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2589,kasky,2589,Middle,0,675098.6538,0,0,0,0,0,675098.6538,5673210.284,15884.07467,5685608.948,0.118997643,0,0,0,0,0,0,0.118997643,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky259,kasky,259,Upper,0,747650.135,0,0,0,0,0,747650.135,2032583.712,8697.618622,2037448.536,0.367832395,0,0,0,0,0,0,0.367832395,1,3,4,3,5,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2590,kasky,2590,Middle,0,304479.2391,0,0,0,0,0,304479.2391,6729717.267,19386.67977,6744354.99,0.045243987,0,0,0,0,0,0,0.045243987,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2591,kasky,2591,Lower,0,0,0,0,0,0,0,0,1629671.055,10442.43078,1631360.811,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2592,kasky,2592,Lower,0,115538.4209,0,0,0,0,0,115538.4209,5362191.361,13522.48336,5369387.599,0.021546866,0,0,0,0,0,0,0.021546866,1,1,1,2,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2593,kasky,2593,Shoal,0,1539259.727,0,0,0,0,0,1539259.727,1278447.394,8995.973335,1280363.295,1.20400709,0,0,0,0,0,0,1.20400709,1,1,1,5,77,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2594,kasky,2594,Middle,0,2772921.652,0,0,0,0,0,2772921.652,12461112.97,21442.77585,12490510.67,0.222526002,0,0,0,0,0,0,0.222526002,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2595,kasky,2595,Middle,0,946018.6911,0,0,0,0,0,946018.6911,2029106.883,9845.521668,2033820.676,0.466224179,0,0,0,0,0,0,0.466224179,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2596,kasky,2596,Middle,0,1232701.207,0,0,0,1917241.4,0,3149942.607,2406723.403,13043.71014,2411365.56,0.512190643,0,0,0,0,0.796618921,0,1.308809564,1,3,6,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2597,kasky,2597,Shoal,0,0,0,0,0,0,0,0,1939936.691,9478.7281,1942725.684,0,0,0,0,0,0,0,0,1,1,1,5,216,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2598,kasky,2598,Lower,0,0,0,0,0,0,0,0,3208967.176,14397.83567,3212261.788,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2599,kasky,2599,Lower,0,340616.8048,0,40743.87012,0,0,0,381360.6749,2474069.399,9899.998489,2476945.329,0.137674717,0,0,0.016468362,0,0,0,0.154143079,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky26,kasky,26,Upper,0,540868.4154,0,0,0,0,0,540868.4154,4474070.701,15464.4225,4486576.724,0.120889555,0,0,0,0,0,0,0.120889555,1,2,2,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky260,kasky,260,Upper,0,142495.556,0,0,0,0,0,142495.556,1235557.309,7368.656273,1238486.01,0.115328973,0,0,0,0,0,0,0.115328973,1,2,2,3,4,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2600,kasky,2600,Lower,0,93826.05667,0,0,0,0,0,93826.05667,743428.66,5674.125293,744281.1273,0.12620721,0,0,0,0,0,0,0.12620721,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2601,kasky,2601,Lower,0,0,0,0,0,0,0,0,65514.63288,1630.008185,65590.06182,0,0,0,0,0,0,0,0,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2602,kasky,2602,Lower,0,0,0,0,0,0,0,0,3308462.404,11408.61377,3312222.396,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2603,kasky,2603,Shoal,0,2635611.921,0,0,0,0,0,2635611.921,1928123.18,7547.251952,1931169.589,1.366931298,0,0,0,0,0,0,1.366931298,1,3,10,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2604,kasky,2604,Shoal,0,77436.71908,0,0,0,0,0,77436.71908,6642480.987,16241.11344,6652784.134,0.011657801,0,0,0,0,0,0,0.011657801,1,1,1,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2605,kasky,2605,Middle,0,1293143.482,0,0,0,0,0,1293143.482,12176378.07,21908.69307,12207156.75,0.106200996,0,0,0,0,0,0,0.106200996,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2606,kasky,2606,Middle,0,112827.1924,0,0,0,0,0,112827.1924,54596.28555,1449.725609,54731.83653,2.066572684,0,0,0,0,0,0,2.066572684,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2607,kasky,2607,Middle,0,1582208.701,0,0,0,0,0,1582208.701,9789051.738,20265.29458,9813303.63,0.161630436,0,0,0,0,0,0,0.161630436,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2608,kasky,2608,Shoal,0,19983.03822,0,0,0,0,0,19983.03822,9099.195083,543.5010582,9113.479105,2.196132519,0,0,0,0,0,0,2.196132519,2,3,11,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2609,kasky,2609,Shoal,0,0,0,0,0,0,0,0,2274784.844,10505.992,2278298.481,0,0,0,0,0,0,0,0,1,1,1,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky261,kasky,261,Upper,0,607470.397,0,0,0,0,0,607470.397,3467422.472,12023.98124,3477996.738,0.175193649,0,0,0,0,0,0,0.175193649,1,2,3,4,81,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2610,kasky,2610,Shoal,0,39486.45608,0,0,0,0,0,39486.45608,3150154.208,12076.08555,3155447.172,0.012534769,0,0,0,0,0,0,0.012534769,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2611,kasky,2611,Shoal,0,0,0,0,0,0,0,0,3610592.392,11713.66396,3616549.486,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2612,kasky,2612,Lower,0,0,0,0,0,0,0,0,906268.3255,5131.141564,907234.7573,0,0,0,0,0,0,0,0,2,4,51,4,53,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2613,kasky,2613,Lower,0,0,0,0,0,0,0,0,565058.013,4346.123254,565654.7951,0,0,0,0,0,0,0,0,1,2,2,4,53,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2614,kasky,2614,Lower,0,107105.1857,0,0,0,0,0,107105.1857,3802567.079,13945.19598,3807305.081,0.028166547,0,0,0,0,0,0,0.028166547,1,1,1,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2615,kasky,2615,Lower,0,3161949.071,0,0,264187.1169,0,0,3426136.188,4019088.539,11409.50316,4024208.381,0.786732872,0,0,0,0.065733092,0,0,0.852465965,2,3,14,3,15,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2616,kasky,2616,Middle,0,2309003.575,309600.4609,0,0,2570546.724,0,5189150.759,6622414.871,17149.57841,6634739.836,0.348664893,0,0.046750387,0,0,0.388158515,0,0.783573796,1,2,2,4,90,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2617,kasky,2617,Middle,0,3294031.448,848687.3453,0,0,131100.5019,0,4273819.295,5412218.559,15277.05036,5422137.588,0.608628682,0,0.156809511,0,0,0.024223061,0,0.789661254,2,4,88,4,90,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2618,kasky,2618,Lower,0,0,0,0,0,0,0,0,4026393.322,12012.25856,4030879.842,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2619,kasky,2619,Middle,0,5582115.183,0,0,154843.937,0,0,5736959.12,11081007.26,26935.66112,11104422.8,0.503755214,0,0,0,0.013973814,0,0,0.517729028,1,1,1,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky262,kasky,262,Upper,0,173157.8211,0,0,0,0,0,173157.8211,26632069.15,36612.6308,26711617.69,0.006501854,0,0,0,0,0,0,0.006501854,1,2,2,2,3,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2620,kasky,2620,Lower,0,0,0,0,0,0,0,0,15471.37412,664.0362574,15488.33245,0,0,0,0,0,0,0,0,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2621,kasky,2621,Lower,0,1117659.153,0,0,175.6506675,0,0,1117834.803,458591.0861,6097.328437,459168.584,2.437158476,0,0,0,3.83E-04,0,0,2.437541499,2,3,15,3,90016,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2622,kasky,2622,Lower,0,223129.9202,0,0,113419.0684,0,0,336548.9886,3031839.71,12254.32798,3035592.723,0.073595553,0,0,0,0.037409322,0,0,0.111004875,1,1,1,3,90016,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2623,kasky,2623,Lower,0,0,0,0,0,0,0,0,1967247.555,9416.817836,1969450.265,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2624,kasky,2624,Lower,0,0,0,0,0,0,0,0,6604209.165,17927.95924,6611476.984,0,0,0,0,0,0,0,0,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2625,kasky,2625,Shoal,0,1367631.199,0,0,0,0,0,1367631.199,1975408.122,8754.020035,1978258.443,0.692328428,0,0,0,0,0,0,0.692328428,1,1,1,1,90001,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2626,kasky,2626,Middle,0,0,0,0,0,0,0,0,1635128.922,8936.705853,1637950.632,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2627,kasky,2627,Middle,0,103767.4859,0,0,0,0,0,103767.4859,274810.741,2777.969955,275374.0524,0.37759618,0,0,0,0,0,0,0.37759618,1,2,5,2,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2628,kasky,2628,Lower,0,0,0,0,0,0,0,0,74613.71379,1810.850711,74692.97761,0,0,0,0,0,0,0,0,2,4,53,4,54,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2629,kasky,2629,Middle,0,11707.01343,0,0,1905.569317,617753.5083,0,631366.091,779780.114,6038.920072,781283.0484,0.015013224,0,0,0,0.002443726,0.792215007,0,0.809671957,2,3,12,3,13,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky263,kasky,263,Upper,0,244543.5109,0,0,0,0,0,244543.5109,1088168.128,7791.917625,1090827.981,0.224729529,0,0,0,0,0,0,0.224729529,2,3,11,4,16,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2630,kasky,2630,Middle,0,640.1121617,0,0,0,171354.0302,167890.1373,339884.2797,795278.1346,5376.342774,797246.6255,8.05E-04,0,0,0,0,0.215464279,0.211108705,0.427377876,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2631,kasky,2631,Middle,0,140088.1385,0,0,0,18150.96396,18114.77095,176353.8734,4310204.485,13832.57419,4320780.413,0.032501506,0,0,0,0,0.004211161,0.004202764,0.040915431,1,1,1,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2632,kasky,2632,Lower,0,0,0,0,0,0,0,0,2228396.51,8812.701531,2230725.584,0,0,0,0,0,0,0,0,1,1,1,4,54,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2633,kasky,2633,Lower,0,0,0,0,0,0,0,0,1341223.561,7183.399264,1342683.798,0,0,0,0,0,0,0,0,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2634,kasky,2634,Middle,0,5216439.134,63632.75458,0,100230.5875,0,0,5380302.476,9354864.582,24640.85159,9374631.935,0.557617814,0,0.006802103,0,0.010714275,0,0,0.575134191,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2635,kasky,2635,Middle,0,5816752.031,0,0,0,0,0,5816752.031,6554889.559,17696.46136,6569986.077,0.88739131,0,0,0,0,0,0,0.88739131,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2636,kasky,2636,Middle,0,16134329.04,0,0,0,0,0,16134329.04,4962612.402,14375.1664,4974124.45,3.251176545,0,0,0,0,0,0,3.251176545,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2637,kasky,2637,Middle,0,4658416.584,320254.1804,0,700911.555,0,0,5679582.319,10444997.27,28383.42197,10465946.94,0.445995003,0,0.030661011,0,0.067105001,0,0,0.543761015,1,2,6,3,12,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2638,kasky,2638,Middle,0,0,0,0,0,0,0,0,4505024.145,13888.07774,4512879.737,0,0,0,0,0,0,0,0,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2639,kasky,2639,Middle,0,0,0,0,0,0,0,0,5021839.813,16000.65627,5030432.456,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky264,kasky,264,Upper,0,1493926.575,0,0,47560.46389,0,0,1541487.039,14010742.85,28691.19787,14046182.07,0.106627221,0,0,0,0.003394571,0,0,0.110021792,1,1,1,4,39,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2641,kasky,2641,Middle,0,0,0,0,0,0,0,0,1340310.663,7728.673954,1342648.407,0,0,0,0,0,0,0,0,1,2,2,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2642,kasky,2642,Lower,0,0,0,0,0,0,0,0,1057337.864,7183.778318,1058511.294,0,0,0,0,0,0,0,0,1,1,1,2,3,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2643,kasky,2643,Middle,0,1117621.483,0,0,0,102711.4435,102093.2628,1322426.19,2995904.82,11676.93167,3003400.143,0.37304973,0,0,0,0,0.034283947,0.034077606,0.441411283,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2644,kasky,2644,Lower,0,34495.25318,0,0,0,0,0,34495.25318,518668.7004,4104.684757,519226.8157,0.066507297,0,0,0,0,0,0,0.066507297,1,2,4,4,58,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2645,kasky,2645,Lower,73987.05421,249105.3624,0,0,0,0,0,323092.4166,1173810.842,7665.952855,1175059.569,0.21221934,0.063031497,0,0,0,0,0,0.275250837,2,4,54,4,58,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2646,kasky,2646,Shoal,0,142931.9784,0,8550.55006,0,0,0,151482.5285,3744314.443,12075.74337,3750303.019,0.03817307,0,0,0.002283609,0,0,0,0.040456679,1,1,1,3,13,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2647,kasky,2647,Shoal,0,727794.2079,0,0,48383.7405,0,0,776177.9484,1874449.779,7607.797346,1877396.548,0.38827085,0,0,0,0.025812236,0,0,0.414083086,2,3,12,3,13,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2648,kasky,2648,Middle,0,8705384.069,0,0,393653.3729,718107.7469,0,9817145.189,3758913.529,11232.06878,3766248.945,2.31593092,0,0,0,0.104725307,0.191041305,0,2.611697532,1,1,1,3,13,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2649,kasky,2649,Middle,0,6443168.327,0,24335.41705,701585.7193,0,0,7169089.463,11088980.03,21563.5932,11115660.58,0.581042468,0,0,0.002194559,0.063268733,0,0,0.64650576,1,3,6,3,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky265,kasky,265,Upper,0,256.558699,0,0,0,0,0,256.558699,235655.5448,2477.415408,236379.5621,0.001088702,0,0,0,0,0,0,0.001088702,2,4,81,4,82,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2650,kasky,2650,Middle,0,998226.3434,0,0,24701.83668,0,0,1022928.18,2399414.978,8999.440983,2405083.728,0.416029054,0,0,0,0.010294941,0,0,0.426323995,1,1,1,3,7,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2651,kasky,2651,Lower,0,0,0,0,0,0,0,0,4119137.643,14526.57191,4123317.33,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2652,kasky,2652,Lower,0,0,0,0,0,0,0,0,1793453.9,8251.868742,1795264.89,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2653,kasky,2653,Shoal,0,25065.08723,0,0,0,0,0,25065.08723,3676070.773,11774.08586,3682149.009,0.006818445,0,0,0,0,0,0,0.006818445,1,2,4,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2654,kasky,2654,Shoal,0,0,0,0,0,0,0,0,3761620.622,11592.37803,3767752.091,0,0,0,0,0,0,0,0,1,1,1,2,5,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2655,kasky,2655,Shoal,0,133687.5232,0,0,0,0,0,133687.5232,317576.9288,3380.882643,318039.533,0.420961068,0,0,0,0,0,0,0.420961068,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2656,kasky,2656,Shoal,0,465349.0902,0,0,144215.0025,0,0,609564.0927,8850741.771,21311.60441,8863287.229,0.052577411,0,0,0,0.016294115,0,0,0.068871526,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2657,kasky,2657,Middle,0,2754487.604,0,0,0,0,0,2754487.604,2503159.237,11173.71091,2508889.751,1.100404466,0,0,0,0,0,0,1.100404466,1,2,3,2,4,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2658,kasky,2658,Middle,0,92815.63135,0,0,2814.976938,0,0,95630.60828,82813.47158,1449.798519,83010.3602,1.12077938,0,0,0,0.033991776,0,0,1.154771156,1,3,7,3,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2659,kasky,2659,Middle,0,884779.55,0,0,0,0,0,884779.55,1950844.045,8757.132715,1955053.417,0.453536792,0,0,0,0,0,0,0.453536792,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky266,kasky,266,Upper,0,0,0,0,0,0,0,0,3243208.462,13308.84132,3250728.718,0,0,0,0,0,0,0,0,1,1,1,2,2,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2660,kasky,2660,Lower,1324422.497,369119.554,0,0,0,0,0,1693542.051,583255.076,5251.804599,583879.5863,0.63286128,2.270743199,0,0,0,0,0,2.90360448,2,4,58,4,59,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2661,kasky,2661,Middle,0,215629.6092,0,0,0,0,0,215629.6092,2724347.34,10024.87102,2729982.018,0.079149089,0,0,0,0,0,0,0.079149089,1,1,1,2,6,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2662,kasky,2662,Middle,0,608352.4728,0,0,0,0,0,608352.4728,3234729.816,12140.72895,3242572.076,0.188069022,0,0,0,0,0,0,0.188069022,1,1,1,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2663,kasky,2663,Middle,0,4866734.537,0,0,0,0,0,4866734.537,6708781.369,19446.79746,6723412.014,0.725427506,0,0,0,0,0,0,0.725427506,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2664,kasky,2664,Middle,0,875363.19,0,0,36222.7253,0,0,911585.9153,780671.3433,6100.436688,782547.3017,1.121295405,0,0,0,0.046399456,0,0,1.16769486,1,3,10,3,11,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2665,kasky,2665,Middle,0,0,0,0,0,0,0,0,2072812.487,11834.67779,2076351.252,0,0,0,0,0,0,0,0,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2666,kasky,2666,Middle,0,551837.367,0,0,0,0,0,551837.367,1328500.075,8393.085673,1330766.554,0.415383768,0,0,0,0,0,0,0.415383768,1,1,1,2,2,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2667,kasky,2667,Shoal,0,7209244.833,0,0,182089.6401,0,0,7391334.473,5901756.934,14127.43877,5910467.71,1.221542146,0,0,0,0.030853463,0,0,1.25239561,2,6,293,6,295,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2668,kasky,2668,Shoal,0,676459.9322,0,0,0,0,0,676459.9322,771591.6526,5795.989438,772719.978,0.876707167,0,0,0,0,0,0,0.876707167,1,2,2,6,295,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2669,kasky,2669,Middle,0,521143.6947,0,0,0,0,0,521143.6947,2275636.236,9724.688423,2281181.075,0.229010106,0,0,0,0,0,0,0.229010106,1,1,1,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky267,kasky,267,Upper,0,120716.9162,0,0,0,0,0,120716.9162,4077022.982,17575.62758,4086643.382,0.029609084,0,0,0,0,0,0,0.029609084,1,2,2,3,4,Central Corn Belt Plains,CENTRAL USA PLAINS,5
kasky2670,kasky,2670,Middle,0,259028.7847,0,0,0,0,0,259028.7847,355779.5312,3080.532865,356637.9088,0.728059829,0,0,0,0,0,0,0.728059829,1,3,9,3,10,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2671,kasky,2671,Lower,730720.0314,987342.5228,0,0,0,0,0,1718062.554,212021.3528,2535.281663,212246.7933,4.656807014,3.446445473,0,0,0,0,0,8.103252486,2,4,59,4,60,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2672,kasky,2672,Lower,399336.0636,736369.3484,0,0,0,0,0,1135705.412,887148.9567,6700.302742,888081.8791,0.830040257,0.450134175,0,0,0,0,0,1.280174432,1,1,1,4,60,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2673,kasky,2673,Middle,0,2351816.373,0,0,171783.8838,0,0,2523600.257,2296586.421,10871.79154,2301973.395,1.024048715,0,0,0,0.07479966,0,0,1.098848375,1,1,1,3,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2674,kasky,2674,Middle,0,528370.1895,0,0,0,652004.0332,649781.3666,1830155.589,3318380.288,11416.03217,3326563.783,0.159225328,0,0,0,0,0.196482614,0.195812809,0.551520751,1,2,4,3,8,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2675,kasky,2675,Lower,0,3307635.651,0,0,0,0,0,3307635.651,4192908.222,13159.23868,4197485.246,0.78886431,0,0,0,0,0,0,0.78886431,1,1,1,4,59,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2676,kasky,2676,Middle,22176570.65,10808377.98,173996.1994,0,147634.6409,9666810.388,0,42973389.85,19317661.61,33031.82282,19354491.06,0.559507574,1.147994571,0.009007105,0,0.00764247,0.500413072,0,2.22456479,2,6,742,6,90742,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2677,kasky,2677,Middle,0,0,0,0,29067.5342,1915202.747,0,1944270.281,1960873.22,8333.529487,1964641.586,0,0,0,0,0.01482377,0.976709115,0,0.991532885,2,3,13,3,90013,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
kasky2678,kasky,2678,Middle,0,1055348.13,0,0,0,0,0,1055348.13,3328401.408,10510.00572,3336486.854,0.317073574,0,0,0,0,0,0,0.317073574,1,3,8,3,9,Interior River Valleys and Hills,SOUTHEASTERN USA PLAINS,4
